FX 63-137 13.7% smoothed
1.0000000 0.0000000
0.9957200 0.0022610
0.9829600 0.0082220
0.9619400 0.0164210
0.9330100 0.0258140
0.8966800 0.0361530
0.8535500 0.0475680
0.8043800 0.0600060
0.7500000 0.0730470
0.6913400 0.0859590
0.6294100 0.0978790
0.5652600 0.1079900
0.5000000 0.1156240
0.4347400 0.1203140
0.3705900 0.1217970
0.3392800 0.1213030
0.3086600 0.1199830
0.2788600 0.1178490
0.2500000 0.1149190
0.2222100 0.1112240
0.1956200 0.1068010
0.1703300 0.1016850
0.1464500 0.0959120
0.1240800 0.0895470
0.1033200 0.0827000
0.0842700 0.0755180
0.0669900 0.0681160
0.0515600 0.0605200
0.0380600 0.0526360
0.0265300 0.0443020
0.0170400 0.0354840
0.0096100 0.0263620
0.0042800 0.0174210
0.0010700 0.0092650
0.0000000 0.0024110
0.0010700 -0.0029580
0.0042800 -0.0070210
0.0096100 -0.0101560
0.0170400 -0.0127510
0.0265300 -0.0150340
0.0380600 -0.0170640
0.0515600 -0.0187910
0.0669900 -0.0201780
0.0842700 -0.0212300
0.1033200 -0.0219870
0.1240800 -0.0224820
0.1464500 -0.0227180
0.1703300 -0.0226680
0.1956200 -0.0222970
0.2222100 -0.0215670
0.2500000 -0.0204310
0.2788600 -0.0188380
0.3086600 -0.0167520
0.3392800 -0.0141790
0.3705900 -0.0111760
0.4347400 -0.0042100
0.5000000 0.0034090
0.5652600 0.0109190
0.6294100 0.0176050
0.6913400 0.0228710
0.7500000 0.0262910
0.8043800 0.0275820
0.8535500 0.0266080
0.8966800 0.0234290
0.9330100 0.0184080
0.9619400 0.0122860
0.9829600 0.0062300
0.9957200 0.0016960
1.0000000 0.0000000
