Dayton-Wright 6
1.0000000 0.0057000
0.9500000 0.0230000
0.9000000 0.0377000
0.8000000 0.0637000
0.7000000 0.0882000
0.6000000 0.1075000
0.5000000 0.1230000
0.4000000 0.1350000
0.3000000 0.1397000
0.2000000 0.1340000
0.1500000 0.1245000
0.1000000 0.1088000
0.0750000 0.0978000
0.0500000 0.0838000
0.0250000 0.0647000
0.0125000 0.0522000
0.0000000 0.0308000
0.0125000 0.0127000
0.0250000 0.0083000
0.0500000 0.0033000
0.0750000 0.0013000
0.1000000 0.0005000
0.1500000 0.0007000
0.2000000 0.0017000
0.3000000 0.0037000
0.4000000 0.0045000
0.5000000 0.0030000
0.6000000 0.0015000
0.7000000 0.0003000
0.8000000 0.0003000
0.9000000 0.0012000
0.9500000 0.0020000
1.0000000 0.0057000
