NASA/LANGLEY LS(1)-0413MOD AIRFOIL
1.0000000 -0.0043000
0.9750000 0.0015000
0.9500000 0.0070000
0.9250000 0.0123000
0.9000000 0.0174000
0.8750000 0.0224000
0.8500000 0.0273000
0.8250000 0.0321000
0.8000000 0.0368000
0.7750000 0.0414000
0.7500000 0.0458000
0.7250000 0.0501000
0.7000000 0.0542000
0.6750000 0.0581000
0.6500000 0.0618000
0.6250000 0.0653000
0.6000000 0.0685000
0.5750000 0.0715000
0.5500000 0.0742000
0.5250000 0.0766000
0.5000000 0.0787000
0.4750000 0.0805000
0.4500000 0.0820000
0.4250000 0.0832000
0.4000000 0.0841000
0.3750000 0.0847000
0.3500000 0.0850000
0.3250000 0.0849000
0.3000000 0.0844000
0.2750000 0.0835000
0.2500000 0.0822000
0.2250000 0.0805000
0.2000000 0.0783000
0.1750000 0.0756000
0.1500000 0.0722000
0.1250000 0.0680000
0.1000000 0.0629000
0.0750000 0.0564000
0.0500000 0.0476000
0.0375000 0.0418000
0.0250000 0.0342000
0.0125000 0.0244000
0.0050000 0.0159000
0.0020000 0.0104000
0.0000000 0.0000000
0.0020000 -0.0050000
0.0050000 -0.0094000
0.0125000 -0.0145000
0.0250000 -0.0191000
0.0375000 -0.0228000
0.0500000 -0.0255000
0.0750000 -0.0299000
0.1000000 -0.0333000
0.1250000 -0.0360000
0.1500000 -0.0382000
0.1750000 -0.0400000
0.2000000 -0.0415000
0.2250000 -0.0427000
0.2500000 -0.0436000
0.2750000 -0.0443000
0.3000000 -0.0448000
0.3250000 -0.0451000
0.3500000 -0.0452000
0.3750000 -0.0450000
0.4000000 -0.0447000
0.4250000 -0.0442000
0.4500000 -0.0435000
0.4750000 -0.0426000
0.5000000 -0.0415000
0.5250000 -0.0401000
0.5500000 -0.0385000
0.5750000 -0.0366000
0.6000000 -0.0344000
0.6250000 -0.0319000
0.6500000 -0.0291000
0.6750000 -0.0262000
0.7000000 -0.0232000
0.7250000 -0.0202000
0.7500000 -0.0172000
0.7750000 -0.0142000
0.8000000 -0.0112000
0.8250000 -0.0084000
0.8750000 -0.0039000
0.9000000 -0.0026000
0.9250000 -0.0021000
0.9500000 -0.0028000
0.9750000 -0.0051000
1.0000000 -0.0094000
